sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6590STDY10735095	PD53333b	PD53333b	NA	EGAS00001005663	Homo sapiens	d08a4c555673240e14c3df5dbe9b2698	41760	4	1	47	50889475	43586206	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#47.cram	/seq/illumina/runs/41/41760/lane4/plex47/41760_4#47.cram	/seq/illumina/runs/41/41760/lane4/plex47/41760_4#47.substitution_metrics.txt	0.74
6590STDY10735029	PD53333c	PD53333c	NA	EGAS00001005663	Homo sapiens	02ab57e51ce190fff3ecad5430e59feb	41760	1	1	44	23446247	40955954	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#44.cram	/seq/illumina/runs/41/41760/lane1/plex44/41760_1#44.cram	/seq/illumina/runs/41/41760/lane1/plex44/41760_1#44.substitution_metrics.txt	0.52
6590STDY10735029	PD53333c	PD53333c	NA	EGAS00001005663	Homo sapiens	3c23b81b299d996581063bdcd7f002ae	41760	2	1	44	23446247	40887456	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#44.cram	/seq/illumina/runs/41/41760/lane2/plex44/41760_2#44.cram	/seq/illumina/runs/41/41760/lane2/plex44/41760_2#44.substitution_metrics.txt	0.52
6590STDY10735029	PD53333c	PD53333c	NA	EGAS00001005663	Homo sapiens	7bdad44c4ddeeea888568e86196bb951	41760	3	1	44	23446247	39787378	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#44.cram	/seq/illumina/runs/41/41760/lane3/plex44/41760_3#44.cram	/seq/illumina/runs/41/41760/lane3/plex44/41760_3#44.substitution_metrics.txt	0.53
6590STDY10735029	PD53333c	PD53333c	NA	EGAS00001005663	Homo sapiens	effb8d3f8b6f8b316ec972042d268ccf	41760	4	1	44	23446247	39295390	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#44.cram	/seq/illumina/runs/41/41760/lane4/plex44/41760_4#44.cram	/seq/illumina/runs/41/41760/lane4/plex44/41760_4#44.substitution_metrics.txt	0.53
6590STDY10735030	PD53333d	PD53333d	NA	EGAS00001005663	Homo sapiens	deaa69d95edcba467cbe8834cecb9dfa	41760	1	1	46	23446259	63047152	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#46.cram	/seq/illumina/runs/41/41760/lane1/plex46/41760_1#46.cram	/seq/illumina/runs/41/41760/lane1/plex46/41760_1#46.substitution_metrics.txt	0.56
6590STDY10735030	PD53333d	PD53333d	NA	EGAS00001005663	Homo sapiens	a88f17fc6414eaf511d8198e4e709300	41760	2	1	46	23446259	62820708	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#46.cram	/seq/illumina/runs/41/41760/lane2/plex46/41760_2#46.cram	/seq/illumina/runs/41/41760/lane2/plex46/41760_2#46.substitution_metrics.txt	0.56
6590STDY10735030	PD53333d	PD53333d	NA	EGAS00001005663	Homo sapiens	3406c556adb1ac85d718c9c33e1e440c	41760	3	1	46	23446259	61401194	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#46.cram	/seq/illumina/runs/41/41760/lane3/plex46/41760_3#46.cram	/seq/illumina/runs/41/41760/lane3/plex46/41760_3#46.substitution_metrics.txt	0.57
6590STDY10735030	PD53333d	PD53333d	NA	EGAS00001005663	Homo sapiens	4bf8d254c23deb9011c70947a78ec990	41760	4	1	46	23446259	60792528	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#46.cram	/seq/illumina/runs/41/41760/lane4/plex46/41760_4#46.cram	/seq/illumina/runs/41/41760/lane4/plex46/41760_4#46.substitution_metrics.txt	0.57
6590STDY10735031	PD53333e	PD53333e	NA	EGAS00001005663	Homo sapiens	fe7ecd958ce9820f419e93b5746d18bf	41760	1	1	48	23446271	43543300	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#48.cram	/seq/illumina/runs/41/41760/lane1/plex48/41760_1#48.cram	/seq/illumina/runs/41/41760/lane1/plex48/41760_1#48.substitution_metrics.txt	0.61
6590STDY10735031	PD53333e	PD53333e	NA	EGAS00001005663	Homo sapiens	f99f53c2ed8d136c2583216f61ed5e64	41760	2	1	48	23446271	43460692	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#48.cram	/seq/illumina/runs/41/41760/lane2/plex48/41760_2#48.cram	/seq/illumina/runs/41/41760/lane2/plex48/41760_2#48.substitution_metrics.txt	0.61
6590STDY10735031	PD53333e	PD53333e	NA	EGAS00001005663	Homo sapiens	b372713b48f83ecb852644a39753f94f	41760	3	1	48	23446271	42199830	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#48.cram	/seq/illumina/runs/41/41760/lane3/plex48/41760_3#48.cram	/seq/illumina/runs/41/41760/lane3/plex48/41760_3#48.substitution_metrics.txt	0.62
6590STDY10735031	PD53333e	PD53333e	NA	EGAS00001005663	Homo sapiens	7a739aaf2835b349259047b7adf09aad	41760	4	1	48	23446271	41671984	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#48.cram	/seq/illumina/runs/41/41760/lane4/plex48/41760_4#48.cram	/seq/illumina/runs/41/41760/lane4/plex48/41760_4#48.substitution_metrics.txt	0.62
6590STDY10735048	PD53333f	PD53333f	NA	EGAS00001005663	Homo sapiens	1a2d8068e6a2e62ddb16cbc2059a18fb	41760	1	1	82	23446190	52317732	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#82.cram	/seq/illumina/runs/41/41760/lane1/plex82/41760_1#82.cram	/seq/illumina/runs/41/41760/lane1/plex82/41760_1#82.substitution_metrics.txt	0.75
6590STDY10735048	PD53333f	PD53333f	NA	EGAS00001005663	Homo sapiens	5f01d3478e94125b992e3630cc4b5ce4	41760	2	1	82	23446190	51995354	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#82.cram	/seq/illumina/runs/41/41760/lane2/plex82/41760_2#82.cram	/seq/illumina/runs/41/41760/lane2/plex82/41760_2#82.substitution_metrics.txt	0.74
6590STDY10735048	PD53333f	PD53333f	NA	EGAS00001005663	Homo sapiens	ccee39fa803d328a34bdf42dcce831d7	41760	3	1	82	23446190	50072188	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#82.cram	/seq/illumina/runs/41/41760/lane3/plex82/41760_3#82.cram	/seq/illumina/runs/41/41760/lane3/plex82/41760_3#82.substitution_metrics.txt	0.77
6590STDY10735048	PD53333f	PD53333f	NA	EGAS00001005663	Homo sapiens	21222303e05b32dd369a29cb30fca8eb	41760	4	1	82	23446190	48870764	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#82.cram	/seq/illumina/runs/41/41760/lane4/plex82/41760_4#82.cram	/seq/illumina/runs/41/41760/lane4/plex82/41760_4#82.substitution_metrics.txt	0.77
6590STDY10735049	PD53334a	PD53334a	NA	EGAS00001005663	Homo sapiens	4834ad96ba520cb7f35b848b503b44cb	41760	1	1	84	23446202	48013540	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#84.cram	/seq/illumina/runs/41/41760/lane1/plex84/41760_1#84.cram	/seq/illumina/runs/41/41760/lane1/plex84/41760_1#84.substitution_metrics.txt	0.72
6590STDY10735049	PD53334a	PD53334a	NA	EGAS00001005663	Homo sapiens	9f9a558a02e0fefc99712381f4a7b215	41760	2	1	84	23446202	47913760	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#84.cram	/seq/illumina/runs/41/41760/lane2/plex84/41760_2#84.cram	/seq/illumina/runs/41/41760/lane2/plex84/41760_2#84.substitution_metrics.txt	0.71
6590STDY10735049	PD53334a	PD53334a	NA	EGAS00001005663	Homo sapiens	7bd84c33b634ccb95d228cf0043db904	41760	3	1	84	23446202	46632446	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#84.cram	/seq/illumina/runs/41/41760/lane3/plex84/41760_3#84.cram	/seq/illumina/runs/41/41760/lane3/plex84/41760_3#84.substitution_metrics.txt	0.73
6590STDY10735049	PD53334a	PD53334a	NA	EGAS00001005663	Homo sapiens	9ca8c8ded56bfd39f376ff327f04ad88	41760	4	1	84	23446202	45995096	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#84.cram	/seq/illumina/runs/41/41760/lane4/plex84/41760_4#84.cram	/seq/illumina/runs/41/41760/lane4/plex84/41760_4#84.substitution_metrics.txt	0.74
6590STDY10735096	PD53334b	PD53334b	NA	EGAS00001005663	Homo sapiens	9c2b54f7d0a76e552d77642909739079	41760	1	1	49	50889392	40141530	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#49.cram	/seq/illumina/runs/41/41760/lane1/plex49/41760_1#49.cram	/seq/illumina/runs/41/41760/lane1/plex49/41760_1#49.substitution_metrics.txt	0.68
6590STDY10735096	PD53334b	PD53334b	NA	EGAS00001005663	Homo sapiens	289a32963880eeafa1af5b7b966bd8b5	41760	2	1	49	50889392	40025518	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#49.cram	/seq/illumina/runs/41/41760/lane2/plex49/41760_2#49.cram	/seq/illumina/runs/41/41760/lane2/plex49/41760_2#49.substitution_metrics.txt	0.67
6590STDY10735096	PD53334b	PD53334b	NA	EGAS00001005663	Homo sapiens	aeb36e17f5f976e4157ec070f65fb92c	41760	3	1	49	50889392	38599220	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#49.cram	/seq/illumina/runs/41/41760/lane3/plex49/41760_3#49.cram	/seq/illumina/runs/41/41760/lane3/plex49/41760_3#49.substitution_metrics.txt	0.69
6590STDY10735096	PD53334b	PD53334b	NA	EGAS00001005663	Homo sapiens	713c22fe0440680c9604e8a54a3bdf4a	41760	4	1	49	50889392	37753900	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#49.cram	/seq/illumina/runs/41/41760/lane4/plex49/41760_4#49.cram	/seq/illumina/runs/41/41760/lane4/plex49/41760_4#49.substitution_metrics.txt	0.7
6590STDY10735011	PD53335a	PD53335a	NA	EGAS00001005663	Homo sapiens	1b342c3795de96451d64facf43748d75	41760	1	1	8	23446221	50195382	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#8.cram	/seq/illumina/runs/41/41760/lane1/plex8/41760_1#8.cram	/seq/illumina/runs/41/41760/lane1/plex8/41760_1#8.substitution_metrics.txt	0.74
6590STDY10735011	PD53335a	PD53335a	NA	EGAS00001005663	Homo sapiens	9150b79d2ae0b3e232199e7e9c8f367b	41760	2	1	8	23446221	50101788	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#8.cram	/seq/illumina/runs/41/41760/lane2/plex8/41760_2#8.cram	/seq/illumina/runs/41/41760/lane2/plex8/41760_2#8.substitution_metrics.txt	0.73
6590STDY10735011	PD53335a	PD53335a	NA	EGAS00001005663	Homo sapiens	dc8e267bb5367a197604e399efee56f1	41760	3	1	8	23446221	48599674	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#8.cram	/seq/illumina/runs/41/41760/lane3/plex8/41760_3#8.cram	/seq/illumina/runs/41/41760/lane3/plex8/41760_3#8.substitution_metrics.txt	0.75
6590STDY10735011	PD53335a	PD53335a	NA	EGAS00001005663	Homo sapiens	48693bc854b0d19da07cc2b6724dd525	41760	4	1	8	23446221	48094202	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#8.cram	/seq/illumina/runs/41/41760/lane4/plex8/41760_4#8.cram	/seq/illumina/runs/41/41760/lane4/plex8/41760_4#8.substitution_metrics.txt	0.75
6590STDY10735097	PD53335b	PD53335b	NA	EGAS00001005663	Homo sapiens	64b3f9baf52ec3244be9f8a551eb02fb	41760	1	1	51	50889404	39394824	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#51.cram	/seq/illumina/runs/41/41760/lane1/plex51/41760_1#51.cram	/seq/illumina/runs/41/41760/lane1/plex51/41760_1#51.substitution_metrics.txt	0.67
6590STDY10735097	PD53335b	PD53335b	NA	EGAS00001005663	Homo sapiens	8e0af693d9abbecb4eadb838e6a7095e	41760	2	1	51	50889404	39261652	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#51.cram	/seq/illumina/runs/41/41760/lane2/plex51/41760_2#51.cram	/seq/illumina/runs/41/41760/lane2/plex51/41760_2#51.substitution_metrics.txt	0.66
6590STDY10735097	PD53335b	PD53335b	NA	EGAS00001005663	Homo sapiens	fb27fd33fd6995a8ee27e01a4b27dc2f	41760	3	1	51	50889404	38010546	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#51.cram	/seq/illumina/runs/41/41760/lane3/plex51/41760_3#51.cram	/seq/illumina/runs/41/41760/lane3/plex51/41760_3#51.substitution_metrics.txt	0.68
6590STDY10735097	PD53335b	PD53335b	NA	EGAS00001005663	Homo sapiens	9a47bb89ad95d920d5b724cac30af5e1	41760	4	1	51	50889404	37474572	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#51.cram	/seq/illumina/runs/41/41760/lane4/plex51/41760_4#51.cram	/seq/illumina/runs/41/41760/lane4/plex51/41760_4#51.substitution_metrics.txt	0.68
6590STDY10735032	PD53335c	PD53335c	NA	EGAS00001005663	Homo sapiens	3f38b85131d6ecb07916957e2843d3b7	41760	1	1	50	23446188	39381636	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#50.cram	/seq/illumina/runs/41/41760/lane1/plex50/41760_1#50.cram	/seq/illumina/runs/41/41760/lane1/plex50/41760_1#50.substitution_metrics.txt	0.49
6590STDY10735032	PD53335c	PD53335c	NA	EGAS00001005663	Homo sapiens	8bdd2a7e1b9bacd6892b924d1af56dc2	41760	2	1	50	23446188	39339830	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#50.cram	/seq/illumina/runs/41/41760/lane2/plex50/41760_2#50.cram	/seq/illumina/runs/41/41760/lane2/plex50/41760_2#50.substitution_metrics.txt	0.49
6590STDY10735032	PD53335c	PD53335c	NA	EGAS00001005663	Homo sapiens	16afd03df638299841aae1c92b39baeb	41760	3	1	50	23446188	38212032	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#50.cram	/seq/illumina/runs/41/41760/lane3/plex50/41760_3#50.cram	/seq/illumina/runs/41/41760/lane3/plex50/41760_3#50.substitution_metrics.txt	0.5
6590STDY10735032	PD53335c	PD53335c	NA	EGAS00001005663	Homo sapiens	4e65a40b765f96b5166f9c620c25b91a	41760	4	1	50	23446188	37614028	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#50.cram	/seq/illumina/runs/41/41760/lane4/plex50/41760_4#50.cram	/seq/illumina/runs/41/41760/lane4/plex50/41760_4#50.substitution_metrics.txt	0.5
6590STDY10735033	PD53335d	PD53335d	NA	EGAS00001005663	Homo sapiens	2202ad630e2c43e5e1abdec3d7a76ef8	41760	1	1	52	23446200	39193280	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#52.cram	/seq/illumina/runs/41/41760/lane1/plex52/41760_1#52.cram	/seq/illumina/runs/41/41760/lane1/plex52/41760_1#52.substitution_metrics.txt	0.43
6590STDY10735033	PD53335d	PD53335d	NA	EGAS00001005663	Homo sapiens	75dd6ebf54d14876c927e42c6f8b519d	41760	2	1	52	23446200	38915172	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#52.cram	/seq/illumina/runs/41/41760/lane2/plex52/41760_2#52.cram	/seq/illumina/runs/41/41760/lane2/plex52/41760_2#52.substitution_metrics.txt	0.42
6590STDY10735033	PD53335d	PD53335d	NA	EGAS00001005663	Homo sapiens	18d8ebe7a660501258f745c5d875bc9c	41760	3	1	52	23446200	37622768	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#52.cram	/seq/illumina/runs/41/41760/lane3/plex52/41760_3#52.cram	/seq/illumina/runs/41/41760/lane3/plex52/41760_3#52.substitution_metrics.txt	0.43
6590STDY10735033	PD53335d	PD53335d	NA	EGAS00001005663	Homo sapiens	010cee580b104900a11e26602f5b79b6	41760	4	1	52	23446200	36818500	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#52.cram	/seq/illumina/runs/41/41760/lane4/plex52/41760_4#52.cram	/seq/illumina/runs/41/41760/lane4/plex52/41760_4#52.substitution_metrics.txt	0.43
6590STDY10735050	PD53335e	PD53335e	NA	EGAS00001005663	Homo sapiens	277a6baf861944f7aea5648c93645ecb	41760	1	1	86	23446214	45692968	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#86.cram	/seq/illumina/runs/41/41760/lane1/plex86/41760_1#86.cram	/seq/illumina/runs/41/41760/lane1/plex86/41760_1#86.substitution_metrics.txt	0.65
